,id,latitude,longitude,day_of_year,day_of_week,hour,month,pollution_value,temperature_2m_mean,wind_speed_10m_mean,wind_speed_100m_mean,wind_direction_10m_mean,wind_direction_100m_mean,precipitation_mean,relative_humidity_2m_mean,surface_pressure_mean,cloud_cover_mean,cloud_cover_low_mean,cloud_cover_mid_mean,cloud_cover_high_mean,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,day_of_year_sin,day_of_year_cos,month_sin,month_cos,is_weekend,is_night,season,cluster
619,619,51.179,4.238,348,4,15,12,25.12,5.942728556819893,13.811387127446235,24.698275456048385,193.79146750654573,199.11362488481183,0.09798387096774193,87.16108518010752,1019.4257774462366,84.13037634408602,68.27822580645162,28.706989247311828,33.64784946236559,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,-0.2884824328806098,0.9574851883550389,-2.4492935982947064e-16,1.0,0,0,0,4
620,620,37.761,-119.067,251,5,20,9,6.5,11.067768841774196,9.049582052096774,13.982090769193551,211.44508502862902,183.34362449852148,0.027016129032258068,44.8062145170699,736.6694538172043,18.568548387096776,7.870967741935484,12.489247311827956,5.455645161290323,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.9242907221930934,-0.3816892202666586,-1.0,-1.8369701987210297e-16,0,0,3,1
621,621,28.751,77.244,215,2,14,8,3.5,29.511943694892473,8.83432984060484,13.316255015591398,121.23736796465055,123.86168569946236,0.44206989247311823,81.0531115282258,975.7528542607528,77.46505376344086,28.469086021505376,20.016129032258064,67.47311827956989,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.5307300481619331,-0.8475409228928312,-0.8660254037844385,-0.5000000000000004,0,0,2,9
622,622,25.756,-100.223,247,1,9,9,11.5,26.622209677419352,10.07422920450269,14.778884527016128,175.5908974872312,177.44826503413978,0.1661290322580645,70.29902533870968,962.63253375,54.40725806451613,18.41532258064516,13.293010752688172,39.54838709677419,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,-0.8958392907349089,-0.4443781781046134,-1.0,-1.8369701987210297e-16,0,0,3,6
623,623,36.158,-118.611,323,6,6,11,5.5,3.6472795942090057,5.3186617140591395,7.4228283531182795,146.29760680927419,210.66697827096777,0.1568548387096774,61.65281776142472,816.1909920026881,46.77956989247312,19.618279569892472,17.357526881720432,31.532258064516128,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,-0.661634618242279,0.749826401204568,-0.5000000000000004,0.8660254037844384,1,1,3,1
624,624,48.951,-115.163,140,0,23,5,6.5,12.148975797311827,6.757665557137096,11.059955885080646,166.05201759583332,173.80194133965054,0.10940860215053765,61.80783042069891,925.7514237634409,68.03897849462365,12.15725806451613,46.18010752688172,51.575268817204304,-0.25881904510252157,0.9659258262890681,0.0,1.0,0.6680638642135335,-0.7441039398713607,0.49999999999999994,-0.8660254037844387,1,1,1,1
625,625,39.754,117.264,221,0,14,8,22.5,26.682774342741933,7.0284762890053765,11.414001784099463,153.17098579946236,151.74456628561828,0.5334677419354839,85.50315764919355,1002.7450642607525,63.223118279569896,26.858870967741936,20.216397849462364,46.83736559139785,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.6152845999633277,-0.7883050558305253,-0.8660254037844385,-0.5000000000000004,1,0,2,2
626,626,31.011,76.514,304,0,4,10,73.52,22.77134404435484,5.26578948922043,8.686963933830645,183.32196965174728,192.1682503469086,0.0024193548387096775,66.89588747043011,975.9446015053765,5.337365591397849,2.0981182795698925,0.8454301075268817,3.0510752688172045,0.8660254037844386,0.5000000000000001,0.0,1.0,-0.8674563547295971,0.4975132889071803,-0.8660254037844386,0.5000000000000001,1,1,3,9
627,627,17.197,102.436,159,3,15,6,12.9,28.67822287231183,6.217114304153227,10.641840264650538,191.6577396686828,202.64927465456987,0.2571236559139785,78.18028745295699,982.0823654973118,97.27150537634408,11.69489247311828,19.620967741935484,96.61559139784946,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0.39359027665646673,-0.9192859697186104,1.2246467991473532e-16,-1.0,0,0,2,2
628,628,40.786,111.694,221,0,14,8,9.5,21.99832580510753,7.175525333145161,10.43715566579301,133.62782679610214,137.02880800080646,0.21505376344086022,66.58023133467742,892.4323018548387,53.69086021505376,10.57258064516129,25.918010752688172,39.795698924731184,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.6152845999633277,-0.7883050558305253,-0.8660254037844385,-0.5000000000000004,1,0,2,2
629,629,23.759,109.185,221,0,14,8,31.5,28.275327729838708,8.204571786572581,13.371583311465052,175.87567157930107,172.76747603521505,0.47620967741935477,84.8801838857527,994.8159217204301,72.74059139784946,25.399193548387096,21.752688172043012,66.29704301075269,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.6152845999633277,-0.7883050558305253,-0.8660254037844385,-0.5000000000000004,1,0,2,2
630,630,35.53,104.641,221,0,14,8,11.5,19.714101872311826,9.63314725766129,15.158723353857528,190.49693208830647,194.1799196018817,0.1239247311827957,68.82019295698925,811.1023225268816,48.17204301075269,14.973118279569892,22.193548387096776,34.888440860215056,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.6152845999633277,-0.7883050558305253,-0.8660254037844385,-0.5000000000000004,1,0,2,2
631,631,-4.312,15.269,272,3,21,9,11.5,26.71695709811828,6.2598421392876356,11.045463721021505,242.48687804166664,240.24805166075268,0.10241935483870968,74.42254425672044,982.2937354569892,71.4247311827957,27.72983870967742,16.211021505376344,55.08736559139785,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,-0.9995462806873573,-0.03012030484690836,-1.0,-1.8369701987210297e-16,0,0,3,5
632,632,38.249,-119.211,285,2,18,10,10.3,11.541233994012096,6.159278053508065,8.376608084919356,234.4124597033602,221.21093641169355,0.0077956989247311825,42.85272008803763,806.7124109543012,18.75,1.6733870967741935,6.279569892473118,13.618279569892474,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.9813064702716093,0.19245158197082995,-0.8660254037844386,0.5000000000000001,0,0,3,1
633,633,34.793,135.613,267,0,10,9,4.5,26.253411526881724,9.626875353723118,15.28400357591398,115.93047917318549,123.28598158369624,0.19852150537634408,76.32419362634408,1013.7767702956991,59.538978494623656,15.255376344086022,26.147849462365592,47.505376344086024,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.9932568492674143,-0.11593459959550066,-1.0,-1.8369701987210297e-16,1,0,3,7
634,634,27.311,103.753,221,0,14,8,15.5,21.122220260080645,5.935581143696237,8.247010111693548,162.9488669073925,163.114342480914,0.15739247311827956,71.03511042473119,809.2212309543011,58.03629032258065,16.223118279569892,24.723118279569892,47.831989247311824,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.6152845999633277,-0.7883050558305253,-0.8660254037844385,-0.5000000000000004,1,0,2,2
635,635,13.954,75.568,289,6,19,10,29.17,23.65345372311828,4.841772246370968,7.949284610940861,185.57935934045696,175.54607575188172,0.3279569892473118,87.46692585349462,945.895735094086,79.02822580645162,32.82795698924731,25.966397849462364,65.22311827956989,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,-0.965739937654855,0.25951179706979943,-0.8660254037844386,0.5000000000000001,1,0,3,9
636,636,36.166,-94.166,150,1,21,5,21.5,21.63770749731183,9.62120537110215,17.132018280376343,171.6831653842742,176.89279820416667,0.24811827956989246,77.5227593844086,963.333430860215,54.369623655913976,15.69758064516129,14.501344086021506,43.33064516129032,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0.5307300481619334,-0.8475409228928311,0.49999999999999994,-0.8660254037844387,0,0,1,6
637,637,33.51,-86.778,151,2,2,5,13.1,23.24593797849462,9.310879245698924,16.676630760752687,185.73870859032257,188.9275138801075,0.11196236559139784,73.78922279166666,988.3357980510752,55.07661290322581,13.620967741935484,15.85483870967742,45.401881720430104,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.5160623910158528,-0.8565509959010036,0.49999999999999994,-0.8660254037844387,0,1,1,6
638,638,13.81,100.503,159,4,5,6,12.0,29.272919345430108,10.054596478091398,16.640975011962365,211.79779443548387,215.89694290322583,0.2650537634408602,77.89807704435484,1006.4773276075268,95.07123655913979,8.963709677419354,27.787634408602152,93.18413978494624,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0.39359027665646673,-0.9192859697186104,1.2246467991473532e-16,-1.0,0,1,2,2
639,639,34.367,108.721,221,0,14,8,17.5,27.52159636155914,7.875265736787634,13.39775969233871,130.49930447540322,124.07276736411289,0.08561827956989247,72.51497627016128,956.8089915725806,52.473118279569896,5.506720430107527,15.231182795698924,47.193548387096776,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.6152845999633277,-0.7883050558305253,-0.8660254037844385,-0.5000000000000004,1,0,2,2
640,640,36.085,117.066,221,0,14,8,42.5,27.680440994623655,7.430014417634409,12.435764769314515,133.27516427755378,144.88352063709678,0.33602150537634407,82.69571869892474,989.4145532526882,50.723118279569896,12.977150537634408,16.38037634408602,41.869623655913976,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.6152845999633277,-0.7883050558305253,-0.8660254037844385,-0.5000000000000004,1,0,2,2
641,641,38.02,138.434,267,0,10,9,5.5,22.43260483870968,8.637861572405914,14.036887970228495,142.59002114040322,120.99032090954303,0.5420698924731183,84.72723092876343,1009.9685930510753,65.00806451612904,32.93279569892473,32.21639784946237,48.25672043010753,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.9932568492674143,-0.11593459959550066,-1.0,-1.8369701987210297e-16,1,0,3,7
642,642,37.665,-85.827,151,2,2,5,8.5,20.71544343951613,9.482933131424732,17.011190527419355,195.25263448588709,197.04821086814516,0.14086021505376345,74.4906711827957,984.2598862231184,52.58064516129032,16.649193548387096,16.9502688172043,41.85349462365591,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.5160623910158528,-0.8565509959010036,0.49999999999999994,-0.8660254037844387,0,1,1,6
643,643,38.282,-122.292,140,3,17,5,5.5,16.9513844811828,8.823955209758065,13.612661765053764,228.60480549126345,227.50318970801078,0.03454301075268817,66.8390276451613,1012.5872272983871,27.711021505376344,16.352150537634408,2.235215053763441,12.815860215053764,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.6680638642135335,-0.7441039398713607,0.49999999999999994,-0.8660254037844387,0,0,1,1
644,644,36.901,126.684,193,3,19,7,26.5,24.866306879032255,11.694587799166667,19.66573543060484,195.93905991061828,197.23643654005375,0.5223118279569893,85.2114545282258,999.8534042338711,75.18817204301075,38.56989247311828,26.599462365591396,58.111559139784944,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,-0.17976658572556214,-0.9837092937736098,-0.4999999999999997,-0.8660254037844388,0,0,2,7
645,645,47.929,106.819,72,2,21,3,140.5,-10.149392525346775,8.401366673615593,11.793316716034946,159.2921833505376,196.55232755712368,0.014650537634408602,70.05962661290323,867.2141915456988,54.259408602150536,31.35483870967742,25.870967741935484,17.471774193548388,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0.9455963874271426,0.3253420847119801,1.0,6.123233995736766e-17,0,0,1,2
646,646,48.372,-119.47,151,2,2,5,4.5,15.33942986142473,7.470809679852151,11.348226377822582,210.46598402442206,185.7249026867473,0.04704301075268817,43.81837078561828,950.8666973521505,54.288978494623656,4.075268817204301,30.387096774193548,42.211021505376344,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.5160623910158528,-0.8565509959010036,0.49999999999999994,-0.8660254037844387,0,1,1,1
647,647,42.225,-83.134,150,1,23,5,12.6,19.13670703548387,12.20303491814516,20.07503284045699,188.04619090551077,187.94404118400539,0.11491935483870967,68.5715615389785,988.2800183467741,55.829301075268816,14.974462365591398,22.81989247311828,37.82795698924731,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0.5307300481619334,-0.8475409228928311,0.49999999999999994,-0.8660254037844387,0,1,1,6
648,648,37.519,-118.744,265,2,3,9,8.5,8.64766938050269,8.208550023629032,12.748315261827956,175.49605276854837,179.8318625282258,0.03024193548387097,44.22220357795699,699.7188459005376,15.603494623655914,4.686827956989247,11.504032258064516,3.9381720430107525,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,-0.9886775902323404,-0.15005539834465262,-1.0,-1.8369701987210297e-16,0,1,3,1
649,649,49.448,11.019,354,0,12,12,15.77,1.9262446560018816,10.504303077688173,19.47678218673387,192.75494130658603,200.33335329240592,0.07056451612903226,85.40578682123656,985.9146988306452,75.8225806451613,56.986559139784944,30.526881720430108,33.98521505376344,1.2246467991473532e-16,-1.0,0.0,1.0,-0.1882267098432439,0.9821256058680006,-2.4492935982947064e-16,1.0,1,0,0,4
650,650,20.326,72.923,285,2,7,10,56.5,27.123752913978493,6.581837150403226,11.70381901995968,161.3803706092742,164.024613330914,0.40228494623655914,84.85937674193549,1006.387505483871,64.26478494623656,18.787634408602152,20.783602150537636,55.13172043010753,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.9813064702716093,0.19245158197082995,-0.8660254037844386,0.5000000000000001,0,0,3,9
651,651,36.017,139.307,267,0,10,9,11.5,24.50500822580645,6.716585106317205,10.204962354435484,187.35828280403229,181.5156128751344,0.22069892473118277,81.6574082123656,1008.0960218951614,73.91532258064517,44.99327956989247,31.115591397849464,50.30107526881721,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.9932568492674143,-0.11593459959550066,-1.0,-1.8369701987210297e-16,1,0,3,7
652,652,37.055,79.953,178,4,5,6,86.5,27.704112903225806,10.5836715065457,15.995298500403223,202.37224654516132,204.294244919086,0.0014784946236559141,28.147443809139787,855.8612009005376,49.096774193548384,0.030913978494623656,19.51478494623656,40.10349462365591,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0.07738647923346301,-0.9970011699250151,1.2246467991473532e-16,-1.0,0,1,2,9
653,653,44.688,-63.546,96,2,17,4,4.0,4.368628974540322,16.794384782903226,28.55238165174731,197.087224476707,196.25776907862902,0.21290322580645163,75.62014588709677,1010.7063084946237,72.03763440860214,46.65725806451613,42.68817204301075,41.13172043010753,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.9966589017541702,-0.08167639533042241,0.8660254037844387,-0.4999999999999998,0,0,1,6
654,654,30.109,104.706,221,0,14,8,11.5,29.073658740591394,7.310008989811828,11.839254685819894,185.51749499596775,185.1423227564516,0.07325268817204302,72.01138526209678,959.4590821236559,52.14650537634409,4.946236559139785,20.115591397849464,44.59274193548387,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.6152845999633277,-0.7883050558305253,-0.8660254037844385,-0.5000000000000004,1,0,2,2
655,655,37.9,112.479,221,0,14,8,28.5,24.61136036424731,6.078266362755376,8.764051364811829,185.85246124032255,192.76955435470427,0.18091397849462365,71.64086126344085,915.4097602284946,49.74731182795699,7.759408602150538,23.399193548387096,39.74731182795699,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.6152845999633277,-0.7883050558305253,-0.8660254037844385,-0.5000000000000004,1,0,2,2
656,656,44.737,20.411,214,3,11,8,10.354,25.408430301075263,8.163991310994625,13.163832270026882,215.40022488655916,221.10548817204298,0.03481182795698925,58.21222583198924,995.4210584946236,23.772849462365592,2.1155913978494625,7.029569892473118,17.975806451612904,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,-0.5160623910158526,-0.8565509959010037,-0.8660254037844385,-0.5000000000000004,0,0,2,0
657,657,32.375,119.572,221,0,14,8,33.5,30.234333029569893,10.197028531586023,17.212135793346775,143.50835965672044,148.80426817701613,0.22043010752688172,78.38012417204301,1004.0842741935484,49.48924731182796,4.560483870967742,11.646505376344086,44.810483870967744,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.6152845999633277,-0.7883050558305253,-0.8660254037844385,-0.5000000000000004,1,0,2,2
658,658,25.154,121.672,137,0,8,5,13.5,22.118615592741936,8.09390896314516,13.95682286034946,116.40703542217742,121.34609637499999,0.3184139784946237,84.72447448790324,974.156341155914,83.09274193548387,40.15860215053763,32.979838709677416,63.920698924731184,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.705583610107178,-0.7086266782644596,0.49999999999999994,-0.8660254037844387,1,0,1,2
659,659,30.728,104.366,221,0,14,8,16.5,27.940196029569893,6.4310086202419345,10.813549996599463,184.00572873306453,180.04183639206988,0.13387096774193546,75.42717567607527,949.1940493279569,57.236559139784944,5.064516129032258,24.063172043010752,49.670698924731184,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.6152845999633277,-0.7883050558305253,-0.8660254037844385,-0.5000000000000004,1,0,2,2
660,660,34.706,112.411,221,0,14,8,18.5,27.646588822580647,7.716008340376344,12.647950905752687,157.76087895040322,147.16147017876344,0.18185483870967745,79.20822848387097,980.877299126344,50.403225806451616,13.865591397849462,12.528225806451612,41.65456989247312,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.6152845999633277,-0.7883050558305253,-0.8660254037844385,-0.5000000000000004,1,0,2,2
661,661,12.891,80.085,304,0,4,10,92.27,26.714578166666666,8.091873752862904,13.757821782392472,179.83736188696236,153.7198507177957,0.3233870967741935,82.95655422715053,1005.451501169355,67.11021505376344,21.188172043010752,17.6747311827957,58.49193548387097,0.8660254037844386,0.5000000000000001,0.0,1.0,-0.8674563547295971,0.4975132889071803,-0.8660254037844386,0.5000000000000001,1,1,3,9
662,662,45.275,131.007,221,0,14,8,5.5,23.189497768817198,8.105435667432797,13.508697102217743,187.66698404018817,186.5737788446237,0.2620967741935484,86.15654842607528,982.3619839516128,76.9489247311828,34.818548387096776,29.114247311827956,59.86424731182796,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.6152845999633277,-0.7883050558305253,-0.8660254037844385,-0.5000000000000004,1,0,2,7
663,663,36.814,-121.347,184,1,17,7,6.5,21.170209827956988,6.564697993682795,9.036141166693547,250.7750017392473,235.35463578413976,0.00013440860215053763,59.13088583064517,993.9921390322581,15.991935483870968,11.094086021505376,1.6868279569892473,4.456989247311828,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-0.02581844022713239,-0.9996666485105112,-0.4999999999999997,-0.8660254037844388,0,0,2,1
664,664,50.297,10.916,347,3,15,12,15.75,2.270696238630377,10.953107542728494,19.498772414811825,178.74038246908603,186.82783454301077,0.08911290322580646,89.01968433333334,985.4972664516129,82.03091397849462,71.45833333333333,34.52150537634409,35.87768817204301,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,-0.3049212246562894,0.9523775757303973,-2.4492935982947064e-16,1.0,0,0,0,4
665,665,39.386,-121.158,259,1,21,9,64.5,21.087822735215056,8.937750679771506,11.696258511666667,135.21501972983873,147.32115310026884,0.0009408602150537635,38.92236463911291,917.6821735215054,17.907258064516128,2.71505376344086,6.881720430107527,14.149193548387096,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,-0.9679377830240642,-0.25119006388481957,-1.0,-1.8369701987210297e-16,0,0,3,1
666,666,32.961,131.559,267,0,10,9,6.5,24.433263440860216,8.019207387002687,13.46523109482527,197.52910498951616,195.54990782486558,0.18870967741935485,85.60233141935484,994.7736183064516,67.49731182795699,42.153225806451616,27.892473118279568,42.19220430107527,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.9932568492674143,-0.11593459959550066,-1.0,-1.8369701987210297e-16,1,0,3,7
667,667,64.826,-147.679,151,2,2,5,3.5,14.10631173830645,7.651718390430107,12.946471790954302,169.86043198198925,172.6782968825269,0.07715053763440861,55.887337272849464,990.9098467473119,67.59543010752688,13.853494623655914,41.446236559139784,50.32258064516129,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.5160623910158528,-0.8565509959010036,0.49999999999999994,-0.8660254037844387,0,1,1,1
668,668,52.179,-0.295,301,6,3,10,9.5,11.14797027580645,12.045778578682796,20.652707729838706,193.26218252459677,199.2707700365591,0.04986559139784946,86.7125612405914,1018.3317511827959,77.06182795698925,54.49327956989247,20.419354838709676,35.854838709677416,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,-0.8919813464595487,0.45207220393230374,-0.8660254037844386,0.5000000000000001,1,1,3,4
669,669,19.936,110.534,221,0,14,8,12.5,28.96285753091398,8.379271959475806,14.023505633844088,190.340804996371,194.67314696774193,0.34919354838709676,82.73597812096773,1003.4922006182796,77.1008064516129,7.317204301075269,12.192204301075268,75.14247311827957,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.6152845999633277,-0.7883050558305253,-0.8660254037844385,-0.5000000000000004,1,0,2,2
670,670,59.292,18.03,214,3,11,8,6.1,18.485650768145163,10.286916602647848,17.538652891263443,220.5181825364247,225.4410609670699,0.08387096774193548,75.97656438844086,1007.8081663172043,56.01478494623656,22.352150537634408,20.150537634408604,37.01209677419355,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,-0.5160623910158526,-0.8565509959010037,-0.8660254037844385,-0.5000000000000004,0,0,2,0
671,671,35.879,140.035,267,0,10,9,5.5,24.90175595698925,13.651750591196235,21.08358937479839,145.04584807567207,141.29298705774193,0.12029569892473119,81.41265182795699,1011.7199522311829,69.70833333333333,30.176075268817204,26.572580645161292,50.60215053763441,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.9932568492674143,-0.11593459959550066,-1.0,-1.8369701987210297e-16,1,0,3,7
672,672,36.351,138.222,267,0,10,9,7.5,22.212320243279567,6.830915936908602,11.165846933131721,190.76027353212368,172.9749109407258,0.19677419354838707,82.27271853360216,959.7369783602152,66.22849462365592,32.53629032258065,26.55510752688172,45.84274193548387,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.9932568492674143,-0.11593459959550066,-1.0,-1.8369701987210297e-16,1,0,3,7
673,673,35.313,-79.853,151,2,2,5,8.5,22.41063691532258,8.121784965725807,14.70582370907258,183.74643754919356,191.84123344784948,0.08198924731182795,70.29977330645161,994.047866733871,53.721774193548384,14.236559139784946,18.927419354838708,39.19892473118279,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.5160623910158528,-0.8565509959010036,0.49999999999999994,-0.8660254037844387,0,1,1,6
674,674,-23.584,-46.69,95,2,23,4,25.5,21.011454856182798,10.283994363440861,15.699159633844086,140.2387736048387,140.20442416827956,0.12741935483870964,84.69165592741936,935.1668439784947,75.54032258064517,36.5255376344086,30.197580645161292,48.369623655913976,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0.9979171608653922,-0.06450844944931623,0.8660254037844387,-0.4999999999999998,0,1,1,3
675,675,39.253,141.863,267,0,10,9,7.5,19.50933360215054,7.413997377163978,12.017667659650538,188.91955117540323,152.03471037983874,0.3629032258064516,86.5905240389785,988.0731523118278,77.49462365591398,47.58064516129032,31.413978494623656,52.69086021505376,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.9932568492674143,-0.11593459959550066,-1.0,-1.8369701987210297e-16,1,0,3,7
676,676,38.57,-78.407,136,1,18,5,7.8,16.3989272047043,7.404364381451614,13.021698387096773,212.3704192012097,216.08207990994623,0.15080645161290324,75.83174667069892,934.2190760887096,66.27822580645162,27.831989247311828,29.323924731182796,49.22849462365591,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.717676913675962,-0.6963762255968722,0.49999999999999994,-0.8660254037844387,0,0,1,6
677,677,-33.897,18.612,151,2,2,5,13.5,14.374763434408603,12.232581043521506,18.913899740994626,190.43818731061828,209.3182356017339,0.07486559139784947,80.6772728501344,1009.0638085887098,53.23924731182796,31.436827956989248,11.39247311827957,28.259408602150536,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.5160623910158528,-0.8565509959010036,0.49999999999999994,-0.8660254037844387,0,1,1,5
678,678,35.135,-80.877,92,1,18,4,10.5,14.383680148709677,14.03273522419355,24.21297997943548,203.83094113293012,204.78101558145158,0.09758064516129031,59.95415785483871,990.9968515994623,49.185483870967744,12.776881720430108,23.778225806451612,37.225806451612904,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.9999166586547379,-0.01291029607500882,0.8660254037844387,-0.4999999999999998,0,0,1,6
679,679,6.086,-0.049,276,2,16,10,8.770000020662945,23.669212135752687,7.300678108158602,12.38107032405914,222.3136031780914,220.77232907392474,0.3537634408602151,88.09345725,973.6974898655915,85.7741935483871,57.7755376344086,27.442204301075268,56.16263440860215,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.9992500112396835,0.03872228089217399,-0.8660254037844386,0.5000000000000001,0,0,3,4
680,680,-26.598,29.052,151,2,0,5,3.5,11.633747296537635,9.740238857889786,16.410024796317206,212.5663812229839,202.67775940443548,0.018548387096774196,49.636874629032256,849.9216835483871,5.350806451612903,1.4475806451612903,1.3736559139784945,3.247311827956989,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.5160623910158528,-0.8565509959010036,0.49999999999999994,-0.8660254037844387,0,1,1,5
681,681,32.529,80.056,221,0,14,8,9.5,14.312144928360215,8.31774132982527,11.304960590524193,214.62006546236557,216.17586033400536,0.07258064516129033,46.695379997311825,613.7114534139786,45.74327956989247,4.633064516129032,27.86021505376344,26.740591397849464,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.6152845999633277,-0.7883050558305253,-0.8660254037844385,-0.5000000000000004,1,0,2,9
682,682,39.711,-105.15,202,6,20,7,9.5,23.094478504032256,9.212090414112904,13.095357394354837,187.11809613575267,189.34136102204303,0.017741935483870968,34.643391254838704,826.8356774193547,29.713709677419356,0.9959677419354839,10.922043010752688,24.518817204301076,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.3294084822245302,-0.9441875088341994,-0.4999999999999997,-0.8660254037844388,1,0,2,1
683,683,35.38,139.654,267,0,10,9,9.5,25.526064513440858,16.141627296612903,24.282560741411288,166.58105904150537,154.03691122330648,0.11706989247311828,79.6133973454301,1014.2461021505376,65.62096774193549,30.31989247311828,24.98521505376344,47.729838709677416,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.9932568492674143,-0.11593459959550066,-1.0,-1.8369701987210297e-16,1,0,3,7
684,684,36.998,35.304,126,5,14,5,15.11,21.463121233870968,7.886377134946237,12.455577824381718,144.83038886599462,145.0348284375,0.22163978494623654,71.52411122580645,1008.0958335887096,59.501344086021504,17.291666666666668,15.924731182795698,44.793010752688176,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.8263541987239096,-0.5631507242749186,0.49999999999999994,-0.8660254037844387,0,0,1,0
685,685,51.607,4.963,243,4,16,8,12.833333015441896,18.027497508064517,12.90805577701613,21.329435314381723,198.78554008319892,201.22883958723122,0.09569892473118281,77.04883321908602,1013.9153691666667,61.774193548387096,25.245967741935484,26.797043010752688,42.80107526881721,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.8631421280499115,-0.5049610547215202,-0.8660254037844385,-0.5000000000000004,0,0,2,4
686,686,32.996,130.421,267,0,10,9,9.5,26.591936012096774,8.166825297096773,14.662708419623659,135.4270949907258,127.27706477413979,0.1875,75.33051411693549,1011.9638010215052,54.155913978494624,13.46236559139785,25.603494623655912,42.26075268817204,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.9932568492674143,-0.11593459959550066,-1.0,-1.8369701987210297e-16,1,0,3,7
